0	0.779396662388
1	0.764668111405
2	0.753983219445
3	0.741606618628
4	0.655768171806
5	0.646604964968
6	0.644835868695
7	0.545647193585
8	0.537437111571
9	0.494438197388
10	0.324106911167
11	0.323220162132
12	0.31878671072
13	0.287505541131
14	0.2869179143
15	0.278611417034
16	0.274374872249
17	0.271896990567
18	0.269526857538
19	0.258246315476
20	0.246016780555
21	0.240359830464
22	0.237472538969
23	0.224266474266
24	0.215211775023
25	0.211997070536
26	0.210068333189
27	0.208995761612
28	0.205504415682
29	0.203264216234
30	0.194912525491
31	0.177365668093
32	0.172185666015
33	0.130367167349
34	0.128792755676
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
