Total number of restaurants =  4247
1	1	1
1	2	1
1	2	0
1	3	1
1	4	1
1	5	1
1	6	1
1	7	1
1	8	1
1	9	1
1	10	1
1	11	1
1	11	0
1	11	0
1	11	0
1	11	0
1	12	1
1	13	1
1	14	1
1	14	0
1	15	1
1	15	0
1	16	1
1	16	0
1	17	1
1	18	1
1	18	0
1	19	1
1	20	1
1	20	0
1	20	0
1	21	1
1	21	0
1	22	1
1	23	1
1	23	0
1	23	0
1	24	1
1	24	0
1	24	0
1	25	1
1	25	0
1	26	1
1	26	0
1	26	0
1	26	0
1	26	0
1	26	0
1	26	0
1	27	1
1	27	0
1	27	0
1	28	1
1	29	1
1	30	1
1	30	0
1	30	0
1	31	1
1	31	0
1	31	0
1	32	1
1	32	0
1	32	0
1	32	0
1	32	0
1	33	1
1	33	0
1	33	0
1	33	0
1	33	0
1	33	0
1	34	1
1	35	1
1	35	0
1	35	0
1	35	0
1	35	0
1	35	0
1	36	1
1	36	0
1	36	0
1	36	0
1	36	0
1	36	0
1	37	1
1	37	0
1	37	0
1	38	1
1	39	1
1	39	0
1	39	0
1	39	0
1	40	1
1	40	0
1	40	0
1	40	0
1	41	1
1	41	0
1	41	0
1	41	0
2	2	2
2	4	2
2	6	2
2	7	1
2	8	1
2	9	1
2	11	2
2	13	2
2	14	1
2	16	2
2	17	1
2	17	0
2	18	1
2	18	0
2	20	2
2	21	1
2	22	1
2	23	1
2	23	0
2	25	2
2	25	0
2	27	2
2	27	0
2	28	1
2	29	1
2	30	1
2	31	1
2	32	1
2	32	0
2	34	2
2	34	0
2	36	2
2	38	2
2	38	0
2	38	0
2	38	0
2	38	0
2	38	0
2	38	0
2	40	2
2	40	0
2	41	1
2	41	0
2	42	1
2	43	1
2	44	1
2	46	2
2	47	1
2	47	0
2	47	0
2	47	0
2	47	0
2	47	0
2	47	0
2	47	0
2	47	0
2	47	0
2	47	0
2	48	1
2	48	0
2	48	0
2	49	1
2	49	0
2	49	0
2	49	0
2	49	0
2	49	0
2	50	1
2	50	0
2	50	0
2	50	0
2	50	0
2	50	0
2	50	0
2	51	1
2	51	0
2	51	0
2	52	1
2	52	0
2	52	0
2	52	0
2	52	0
2	52	0
2	52	0
2	53	1
2	54	1
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
2	54	0
3	3	3
3	6	3
3	9	3
3	12	3
3	15	3
3	17	2
3	19	2
3	21	2
3	24	3
3	26	2
3	27	1
3	30	3
3	31	1
3	33	2
3	35	2
3	36	1
3	37	1
3	38	1
3	39	1
3	41	2
3	43	2
3	44	1
3	44	0
3	44	0
3	45	1
3	45	0
3	46	1
3	46	0
3	47	1
3	47	0
3	48	1
3	49	1
3	49	0
3	49	0
3	49	0
3	51	2
3	51	0
3	51	0
3	52	1
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	52	0
3	53	1
3	54	1
3	54	0
3	54	0
3	54	0
3	54	0
3	54	0
3	55	1
3	56	1
3	57	1
3	57	0
3	57	0
3	57	0
3	57	0
3	57	0
3	58	1
3	58	0
3	58	0
3	58	0
3	58	0
3	59	1
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	59	0
3	60	1
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
3	60	0
